"location","outbreak_number","spatial_scale","outbreak_pop","country","start_date","end_date","weekly_threshold_per_10e5","Total_sCh","Total_cCh","Total_deaths","Duration_weeks","peak_week_incidence","time_to_peak_week","peak_week_incidence_per_100percent","peak_week_incidence_per_10e3","mean_R0_1st_week","area_per_1km2","rural_urban","AR_per_10e3","CFR_per_100percent"
"AFR::NGA::Zamfara::Bakura",1,"admin2",231314.38247451,"NGA","2013-08-26","2013-11-17",0.595623812379505,601,NA,10,12,145,5,24.126455906822,0.626852504582065,1.71,2357.0541318699,"rural",2.59819555347463,1.66389351081531
"AFR::NGA::Zamfara::Birnin Magaji/Kiyaw",1,"admin2",233144.497400517,"NGA","2014-06-23","2014-07-27",0.535051935048377,85,NA,3,5,46,3,54.1176470588235,0.197302533462657,2.59,1108.22013998698,"rural",0.36458076835491,3.52941176470588
"AFR::NGA::Zamfara::Gusau",1,"admin2",415918.992186344,"NGA","2013-08-26","2013-11-17",4.3000616645995,1612,NA,21,12,274,8,16.9975186104218,0.658782131009877,2.27,2709.39586460507,"rural",3.87575472696322,1.30272952853598
"AFR::NGA::Zamfara::Gusau",3,"admin2",423962.036496255,"NGA","2014-06-16","2014-07-27",4.3000616645995,231,NA,2,6,76,3,32.9004329004329,0.179261333462982,1.75,2709.39586460507,"rural",0.544860105657221,0.865800865800866
"AFR::NGA::Zamfara::Gusau",4,"admin2",472983.589704371,"NGA","2018-07-23","2018-11-11",4.3000616645995,5443,NA,NA,16,1040,8,19.107110049605,2.19880778665076,1.35,2709.39586460507,"rural",11.5077988295578,NA
"AFR::NGA::Zamfara::Maradun",1,"admin2",256293.717597801,"NGA","2013-08-26","2013-10-27",0.529625353034753,524,NA,30,9,160,5,30.5343511450382,0.624283737813216,2.83,2322.32415980873,"rural",2.04452924133828,5.72519083969466
"AFR::NGA::Zamfara::Maru",1,"admin2",334984.417568245,"NGA","2010-09-27","2010-10-31",0.0834502928359009,71,NA,5,5,35,3,49.2957746478873,0.104482471913398,2.25,7764.56882905233,"rural",0.211950157310035,7.04225352112676
"AFR::NGA::Zamfara::Shinkafi",1,"admin2",137898.015987779,"NGA","2010-08-23","2010-10-31",0.30525396479609,129,NA,6,10,92,3,71.3178294573643,0.667159707418514,2.62,782.880451401799,"rural",0.93547393757596,4.65116279069767
"AFR::NGA::Zamfara::Tsafe",1,"admin2",304855.162592631,"NGA","2010-09-27","2010-10-31",0.108715414914036,49,NA,0,5,26,3,53.0612244897959,0.085286402168439,2.17,2052.04601104827,"rural",0.160732065625135,0
"AFR::SLE",1,"country",6860810.76419963,"SLE","2012-02-06","2013-02-17",0.734385628695984,21836.3333333333,NA,284,54,2137.33333333333,27,9.78796806545666,0.312412067670384,1.5,72601.1398225375,"rural",3.18276280804558,1.3005846524905
"AFR::SLE::Eastern::Kenema",1,"admin2",715504.277786823,"SLE","2012-12-31","2013-03-03",0.167954297225975,129,NA,0,9,25,3,19.3798449612403,0.0357316898015658,1.62,6216.9137064727,"rural",0.180292423127111,0
"AFR::SLE::Eastern::Kenema::Nongowa",1,"admin3",89054.4466595355,"SLE","2012-10-08","2013-02-24",11.5925505118381,451,0,0,20,45,3,9.97782705099778,0.510542298010885,1.95,623.751374742364,"rural",5.06431758230131,0
"AFR::SLE::Eastern::Kono",1,"admin2",372095.582693798,"SLE","2012-08-13","2012-10-07",0.086137228018795,125,NA,2,8,50,3,40,0.13437407570932,1.77,5376.59172289397,"rural",0.3359351892733,1.6
"AFR::SLE::Northern::Bombali",1,"admin2",533498.994914231,"SLE","2012-07-23","2012-10-07",0.602923935002262,1208,NA,15,11,278,5,23.0132450331126,0.521088141964903,2.73,8215.5111671149,"rural",2.26429667443742,1.24172185430464
"AFR::SLE::Northern::Bombali::Bombali Sebora",1,"admin3",23179.0952971799,"SLE","2012-07-23","2012-10-14",52.4125186496179,1014,0,0,12,253,5,24.9506903353057,10.9150075426275,2.6,260.946826599151,"rural",43.7463148151157,0
"AFR::SLE::Northern::Kambia::Magbema",1,"admin3",86642.8558551464,"SLE","2012-08-27","2012-12-23",6.72954965538857,133,0,0,17,26,3,19.5488721804511,0.300082444690743,1.8,333.00012336938,"rural",1.53503712091803,0
"AFR::SLE::Northern::Kambia::Mambolo",1,"admin3",36262.5460597001,"SLE","2012-01-23","2012-04-22",14.7989937436344,181,0,0,13,43,5,23.7569060773481,1.18579649452104,2.02,230.352882769353,"rural",4.99137594205367,0
"AFR::SLE::Northern::Kambia::Mambolo",4,"admin3",36262.5460597001,"SLE","2012-07-16","2012-10-28",14.7989937436344,138,0,0,15,31,3,22.463768115942,0.854876542561678,1.97,230.352882769353,"rural",3.80557944753263,0
"AFR::SLE::Northern::Kambia::Samu",1,"admin3",73516.8426060705,"SLE","2012-01-09","2012-05-27",8.93574604234343,313,0,0,20,75,3,23.961661341853,1.02017438917877,2.59,544.513388048411,"rural",4.25752778417275,0
"AFR::SLE::Northern::Kambia::Samu",2,"admin3",73516.8426060705,"SLE","2012-07-30","2012-10-28",8.93574604234343,165,0,0,13,30,3,18.1818181818182,0.40806975567151,1.62,544.513388048411,"rural",2.2443836561933,0
"AFR::SLE::Northern::Koinadugu",1,"admin2",364185.935834881,"SLE","2012-08-20","2012-10-07",0.0408357199124176,58,NA,0,7,21,5,36.2068965517241,0.0576628527728793,2.16,12387.7779083351,"rural",0.159259307658429,0
"AFR::SLE::Northern::Port Loko",1,"admin2",616151.091942625,"SLE","2012-01-30","2012-10-07",1.40024413149145,2691,NA,56,36,283,27,10.5165366034931,0.459302926994329,1.64,5942.60479650089,"rural",4.36743525279767,2.08101077666295
"AFR::SLE::Northern::Port Loko::Buya Romende",1,"admin3",49879.4348045175,"SLE","2012-07-09","2012-09-16",9.35589323526981,71,0,0,10,18,3,25.3521126760563,0.360870167646121,1.72,432.35181326921,"rural",1.42343232793748,0
"AFR::SLE::Northern::Port Loko::Dibia",1,"admin3",16098.1427521983,"SLE","2012-03-26","2012-10-14",10.5673645182147,107,0,0,29,17,19,15.8878504672897,1.05602244070537,1.85,184.887102906672,"rural",6.64672947973382,0
"AFR::SLE::Northern::Port Loko::Kaffu Bullom",1,"admin3",88663.2617059236,"SLE","2012-07-09","2012-10-07",4.87444178942385,290,0,0,13,61,4,21.0344827586207,0.687996345118946,2.08,176.453079011644,"rural",3.27080229646712,0
"AFR::SLE::Northern::Port Loko::Koya",1,"admin3",82848.6799019249,"SLE","2012-02-06","2012-10-21",8.21328439898453,452,0,0,37,77,3,17.0353982300885,0.929405273459414,1.68,1116.29968509974,"rural",5.45572965719033,0
"AFR::SLE::Northern::Port Loko::Lokomasama",1,"admin3",99458.9678517123,"SLE","2012-07-09","2012-10-07",9.69613738129448,486,0,0,13,110,4,22.6337448559671,1.10598372752072,1.57,919.728545142806,"rural",4.88643719613699,0
"AFR::SLE::Northern::Port Loko::Maforki",1,"admin3",93135.9075625219,"SLE","2012-02-06","2012-10-21",4.75142989652101,331,0,0,37,35,5,10.5740181268882,0.375794909997571,1.92,784.604595508796,"rural",3.55394614883417,0
"AFR::SLE::Northern::Tonkolili",1,"admin2",476724.169526497,"SLE","2012-07-30","2012-10-07",0.640072539888564,1025,NA,31,10,190,3,18.5365853658537,0.398553318974191,2.87,6362.92933159256,"rural",2.1500902734134,3.02439024390244
"AFR::SLE::Northern::Tonkolili::Kholifa Rowala",1,"admin3",75357.1131320628,"SLE","2012-09-03","2013-05-05",2.10488629432312,76,0,0,35,15,3,19.7368421052632,0.202263041847046,1.9,450.933637306209,"rural",1.00853120350843,0
"AFR::SLE::Northern::Tonkolili::Malal Mara",1,"admin3",23297.2431157389,"SLE","2012-12-31","2013-02-17",11.2067124824376,39,0,0,7,21,5,53.8461538461538,0.927128351485662,1.79,337.702378290216,"rural",1.67401781430751,0
"AFR::SLE::SL-N::Kambia",1,"admin2",373192.42482795,"SLE","2012-01-09","2012-10-07",4.24032571949158,1369,NA,32,39,110,3,8.03506208911614,0.29475410721617,2.08,3081.71093070668,"rural",3.66834884344488,2.33747260774288
"AFR::SLE::SL-N::PortLoko",1,"admin2",613145.001780929,"SLE","2012-02-06","2012-03-25",10.3487478499173,631,NA,7,7,183,3,29.0015847860539,0.298461211407517,1.58,5949.41448722747,"rural",1.02912035190242,1.10935023771791
"AFR::SLE::SL-N::PortLoko",2,"admin2",613145.001780929,"SLE","2012-07-09","2012-09-30",10.3487478499173,1530,NA,42,12,283,4,18.4967320261438,0.461554769553701,1.52,5949.41448722747,"rural",2.49533143963662,2.74509803921569
"AFR::SLE::SL-S::Moyamba::Kaiyamba",1,"admin3",26053.5092809075,"SLE","2012-08-06","2012-10-28",2.55883635282566,51,0,0,12,13,3,25.4901960784314,0.498973088801003,2.25,516.648113181,"rural",1.95750980991163,0
"AFR::SLE::SL-S::Moyamba::Ribbi",1,"admin3",30169.358745516,"SLE","2012-07-23","2012-10-28",1.52396382972795,40,0,0,14,20,3,50,0.662924265931657,1.72,691.826921189444,"rural",1.32584853186331,0
"AFR::SLE::SL-S::Pujehun",1,"admin2",356785.533812126,"SLE","2012-07-23","2012-10-07",2.91208059897427,342,NA,5,11,73,8,21.3450292397661,0.204604708100189,1.78,3895.11442069344,"rural",0.958559043428282,1.46198830409357
"AFR::SLE::SL-W::Freetown",1,"admin2",778920.67711403,"SLE","2012-07-16","2012-10-21",24.372806264381,10650,NA,NA,14,1454,4,13.6525821596244,1.86668558522185,1.68,82.6973505306104,"urban",13.6727658064736,NA
"AFR::SLE::Southern::Bo",1,"admin2",689499.004942096,"SLE","2012-07-16","2012-10-07",0.188170815060836,506,NA,9,12,69,5,13.6363636363636,0.100072660736899,1.9,5582.37004157208,"rural",0.733866178737261,1.77865612648221
"AFR::SLE::Southern::Bo::Kakua",1,"admin3",39476.3819662864,"SLE","2012-07-16","2012-11-04",15.0235110112765,501,0,0,16,66,5,13.1736526946108,1.67188573806904,2,335.476607028357,"rural",12.6911326480695,0
"AFR::SLE::Southern::Bonthe",1,"admin2",184655.617861812,"SLE","2012-08-13","2012-10-07",0.327417671809132,225,NA,5,8,63,3,28,0.34117564756219,2.06,3695.067299595,"rural",1.21848445557925,2.22222222222222
"AFR::SLE::Southern::Moyamba",1,"admin2",315461.211895897,"SLE","2012-07-23","2012-10-07",0.222710138701918,274,NA,14,11,49,6,17.8832116788321,0.15532812958371,1.92,6959.01004236045,"rural",0.868569540937478,5.10948905109489
"AFR::SLE::Western Area",1,"admin1",1358940.00125165,"SLE","2012-07-02","2012-10-07",1.94883220667423,10286,NA,96,14,1459,6,14.1843282131052,1.0736309172268,1.74,717.436244164253,"urban",7.569134759832,0.933307408127552
"AFR::SLE::Western Area::Western Area Rural",1,"admin2",273153.412390217,"SLE","2012-07-16","2012-11-11",9.03454242200199,2135,0,0,17,333,6,15.5971896955504,1.2190951490816,1.83,608.81580894439,"rural",7.81612055041808,0
"AFR::SLE::Western Area::Western Area Urban",1,"admin2",1046569.28892188,"SLE","2012-07-09","2012-11-04",9.90757671469884,8934,0,0,17,1222,5,13.6780837250951,1.16762455475723,2.57,73.6592388649981,"urban",8.5364629887079,0
"AFR::SSD",1,"country",11235186.3022448,"SSD","2014-05-12","2014-09-07",0.564833523527806,6063,9,135,17,1077,8,17.7634834240475,0.0958595586247475,1.96,628102.111053717,"rural",0.539643921951573,2.22662048490846
"AFR::SSD",4,"country",11215645.9686248,"SSD","2015-06-15","2015-08-30",0.564833523527806,1678,28,36,11,309,3,18.4147794994041,0.0275507983101832,1.91,628102.111053717,"rural",0.14961242577504,2.14541120381406
"AFR::SSD",5,"country",10828765.7556283,"SSD","2016-07-11","2017-10-22",0.564833523527806,19590.9902097902,345.75,4226.07389277389,67,1537.54545454545,41,7.848227364113,0.144018973718517,2.04,628102.111053717,"rural",1.80916187974679,21.5715175574025
"AFR::SSD::Bieh::Nyirol",1,"admin2",119025.152746059,"SSD","2017-06-05","2017-09-03",0.339839414350901,52,0,1,13,11,3,21.1538461538462,0.0924174407359812,2.23,7072.59633560651,"rural",0.436882447115547,1.92307692307692
"AFR::SSD::Central Equatoria",1,"admin1",1469142.20313492,"SSD","2014-05-12","2014-08-17",1.42907409987656,2293,6,45,14,535,3,23.3318796336677,0.364158077317765,1.96,43622.0553187576,"rural",1.56077471269091,1.96249454862625
"AFR::SSD::Central Equatoria",2,"admin1",1445609.22719015,"SSD","2015-06-08","2015-09-20",1.42907409987656,1655,35,45,15,263,4,15.8912386706949,0.181930216723365,1.79,43622.0553187576,"rural",1.1448460405976,2.7190332326284
"AFR::SSD::Central Equatoria::Juba::Juba Town",1,"admin3",890.790255906213,"SSD","2015-06-08","2015-09-13",293.324181363918,162,1,11,14,45,3,27.7777777777778,50.5169423460082,1.41,17.2492769562563,"rural",181.860992445629,6.79012345679012
"AFR::SSD::Central Equatoria::Juba::Kator",1,"admin3",423.829902109314,"SSD","2015-06-08","2015-09-20",1175.91301202163,308,5,7,15,78,6,25.3246753246753,184.036094696977,2.02,8.67338781546842,"rural",726.706630341908,2.27272727272727
"AFR::SSD::Central Equatoria::Juba::Munuki",1,"admin3",1583.79316999417,"SSD","2015-06-08","2015-09-20",391.057904809601,383,8,8,15,64,4,16.710182767624,40.4093168303254,1.86,29.928286982414,"rural",241.824505406479,2.088772845953
"AFR::SSD::Central Equatoria::Juba::Northern Bari",1,"admin3",46601.2660023997,"SSD","2015-06-08","2015-09-27",14.0173403533281,402,7,10,16,60,3,14.9253731343284,1.28751866949087,1.65,1227.46524620832,"rural",8.62637508558886,2.48756218905473
"AFR::SSD::Central Equatoria::Juba::Rejaf",1,"admin3",25992.8667602414,"SSD","2015-06-08","2015-08-30",20.3529784899956,314,13,7,12,52,4,16.5605095541401,2.00054886133372,2.16,589.356555064812,"rural",12.0802373549767,2.22929936305732
"AFR::SSD::Central Equatoria::Juba|Kajo-keji",1,"admin2 composite",738878.132161606,"SSD","2015-06-08","2015-08-30",6.60241272008763,1723,0,0,12,310,4,17.9918746372606,0.419554980052106,1.86,18789.9987176485,"rural",2.33191364719283,0
"AFR::SSD::Central Equatoria::Kajo-keji::Kangapo Two",1,"admin3",42962.1226573213,"SSD","2015-06-15","2015-08-16",0.641286293694528,27,0,0,9,13,3,48.1481481481481,0.302592125246974,1.87,340.1335688637,"rural",0.628460567820638,0
"AFR::SSD::Eastern Equatoria",1,"admin1",2380146.08032641,"SSD","2014-06-09","2014-11-16",0.61975138704089,2859,3,86,23,448,4,15.6698146204967,0.188223741266571,2.11,69188.4738445081,"rural",1.20118677741323,3.00804477089892
"AFR::SSD::Eastern Equatoria::Ikotos",1,"admin2",224116.270964567,"SSD","2014-08-11","2014-11-16",1.27199433418532,119,0,20,14,24,12,20.1680672268908,0.107087271694764,1.64,3514.73027436173,"rural",0.530974388819873,16.8067226890756
"AFR::SSD::Eastern Equatoria::Kapoeta North",1,"admin2",272895.551390355,"SSD","2014-09-08","2014-10-12",0.443010235132519,11,0,0,5,5,3,45.4545454545455,0.018322028243135,1.93,5733.19775223445,"rural",0.0403084621348971,0
"AFR::SSD::Eastern Equatoria::Lafon",1,"admin2",281157.045339682,"SSD","2014-07-14","2014-09-07",1.35898978372454,108,0,7,8,38,3,35.1851851851852,0.13515578083448,2,16243.0965579759,"rural",0.38412695605589,6.48148148148148
"AFR::SSD::Eastern Lakes",1,"admin1",228051.298460948,"SSD","2016-08-29","2016-12-04",4.69819105902633,335,NA,NA,14,118,3,35.2238805970149,0.517427441967433,1.4,14980.1340278371,"rural",1.4689677377889,NA
"AFR::SSD::Eastern Lakes::Awerial",1,"admin2",49318.5062608492,"SSD","2016-08-29","2016-12-04",12.3120439130164,318,4,2,14,116,3,36.4779874213836,2.35205825956017,1.53,4545.51259129575,"rural",6.4478838494839,0.628930817610063
"AFR::SSD::Eastern Lakes::Awerial",2,"admin2",45412.0605955664,"SSD","2017-03-06","2017-06-11",12.3120439130164,639,0,2,14,135,6,21.1267605633803,2.97277855771161,1.69,4545.51259129575,"rural",14.0711518398349,0.312989045383412
"AFR::SSD::Eastern Lakes::Yirol East",1,"admin2",65043.3105843016,"SSD","2017-02-13","2017-07-23",10.8540118100079,1232.5,5.5,50,23,167,11,13.5496957403651,2.56751998783263,2.03,5575.90966360741,"rural",18.9489124850522,4.05679513184584
"AFR::SSD::Eastern Lakes::Yirol West",1,"admin2",99528.6315304579,"SSD","2017-04-10","2017-07-16",1.1273234165132,234.5,3,0,14,35,6,14.9253731343284,0.35165760306158,1.57,4858.71216964172,"rural",2.35610594051258,0
"AFR::SSD::Fangak::Ayod",1,"admin2",152560.08897206,"SSD","2017-04-03","2017-07-16",12.0808935900299,3796,6,14,15,1595,3,42.0179135932561,10.454896891756,2.23,13439.7395619182,"rural",24.8819991229503,0.368809272918862
"AFR::SSD::Fangak::Fangak County",1,"admin2",129153.676979632,"SSD","2016-09-26","2016-12-18",1.00128688803628,130,0,1,12,30,3,23.0769230769231,0.232281423971623,2.06,7754.89180608983,"rural",1.00655283721037,0.769230769230769
"AFR::SSD::Fashoda::Fashoda County",1,"admin2",40763.762561763,"SSD","2017-05-01","2017-06-25",8.04856733093138,554,0,5,8,203,3,36.6425992779783,4.97991321808004,2.98,3594.99099291515,"rural",13.5905020828391,0.902527075812274
"AFR::SSD::Imatong|Namorunyang",1,"admin1 composite",3027456.15632647,"SSD","2017-05-15","2017-11-05",0.622885300527721,4661,8,109,25,1140,4,24.4582707573482,0.376553760363382,1.87,69188.4738445081,"rural",1.53957638338046,2.33855395837803
"AFR::SSD::Jonglei",1,"admin1",410458.764096629,"SSD","2017-04-03","2017-07-16",4.34460863948079,4248,13,16,15,1614,3,37.9943502824859,3.93218549871197,1.85,122194.564605545,"rural",10.3493952902902,0.376647834274953
"AFR::SSD::Jonglei::Bor South",1,"admin2",259277.002704793,"SSD","2016-09-05","2016-10-16",0.574618704961835,115,4,3,6,46,3,40,0.177416429224827,1.56,13948.0839567948,"rural",0.443541073062066,2.60869565217391
"AFR::SSD::Jonglei::Bor South",2,"admin2",242126.894903133,"SSD","2017-01-30","2017-03-26",0.574618704961835,77,7,1,8,30,3,38.961038961039,0.123901973021221,1.97,13948.0839567948,"rural",0.3180150640878,1.2987012987013
"AFR::SSD::Jonglei::Bor South",3,"admin2",242126.894903133,"SSD","2017-05-01","2017-06-04",0.574618704961835,80,0,0,5,51,3,63.75,0.210633354136075,2.26,13948.0839567948,"rural",0.330405261389922,0
"AFR::SSD::Jonglei::Canal/Pigi",1,"admin2",116134.606291616,"SSD","2016-10-03","2016-12-04",0.630518002304532,168,1,5,9,59,3,35.1190476190476,0.5080311707593,2.88,4446.49203636896,"rural",1.44659723199258,2.97619047619048
"AFR::SSD::Jonglei::Padiet|Panyang|Payuel",1,"admin2 composite",76933.316328077,"SSD","2016-06-27","2016-09-04",3.5691087734378,77,0,8,10,22,3,28.5714285714286,0.285961934959134,2.34,6855.67218512903,"rural",1.00086677235697,10.3896103896104
"AFR::SSD::Jubek",1,"admin1",473774.414969698,"SSD","2016-07-11","2016-11-20",3.40753301309925,2020.625,3,31,19,325.75,3,16.1212496133622,0.687563510623161,2.62,18789.9961991155,"rural",4.26495170729985,1.53417878131766
"AFR::SSD::Jubek|Terekeka|Yei River",1,"admin1 composite",1404090.76964396,"SSD","2016-07-11","2016-11-20",0.869970364882409,2028,4,36,19,327,3,16.1242603550296,0.232890926334426,2.58,43622.0553187576,"rural",1.44435106607406,1.77514792899408
"AFR::SSD::Jubek|Terekeka|Yei River",3,"admin1 composite",1324429.08093727,"SSD","2017-09-18","2017-12-10",0.869970364882409,319,0,2,12,49,3,15.3605015673981,0.0369970734600026,1.78,43622.0553187576,"rural",0.240858498647772,0.626959247648903
"AFR::SSD::Kapoeta::Budi",1,"admin2",334656.428813533,"SSD","2017-07-17","2017-11-26",1.35137756837543,804,1,80,19,129,6,16.044776119403,0.385469959317224,2.19,5735.40243601753,"rural",2.40246393248875,9.95024875621891
"AFR::SSD::Kapoeta::Kapoeta East",1,"admin2",544855.189685389,"SSD","2017-05-22","2017-08-13",2.16220733498144,2073,2,18,12,908,3,43.8012542209358,1.66649784601354,1.09,29633.2311673938,"rural",3.80468065505074,0.868306801736614
"AFR::SSD::Kapoeta::Kapoeta North",1,"admin2",347324.463282582,"SSD","2017-05-29","2017-08-06",1.09012175710303,638,0,0,10,127,4,19.9059561128527,0.365652332115384,2,5733.19775223445,"rural",1.83689911724106,0
"AFR::SSD::Kapoeta::Kapoeta South",1,"admin2",267526.699002545,"SSD","2017-05-15","2017-08-27",2.13356842132793,973,5,10,15,155,4,15.9301130524152,0.579381424649977,1.75,1200.2318048982,"rural",3.63702016893179,1.02774922918808
"AFR::SSD::Lakes",1,"admin1",672743.469800546,"SSD","2017-03-20","2017-07-23",2.06397071530125,1820,7,22,18,271,6,14.8901098901099,0.402828139053279,1.59,42972.9053239281,"rural",2.70534026965671,1.20879120879121
"AFR::SSD::Northern Liech",1,"admin1",400647.625425423,"SSD","2016-11-21","2017-01-15",7.23525797314221,599,NA,NA,8,135,4,22.5375626043406,0.353056234235902,1.64,15678.211161835,"rural",1.49507937146503,NA
"AFR::SSD::Northern Liech::Rubkona",1,"admin2",120246.435163834,"SSD","2016-10-17","2017-03-19",4.57384654993696,1159,186,9.875,22,130,9,11.2165660051769,1.11555949076608,2.52,3564.07033173482,"rural",9.63853937475055,0.852027610008628
"AFR::SSD::Northern Liech::Rubkona::Bentiu Town",1,"admin3",12106.6348755825,"SSD","2016-10-24","2017-01-15",244.273911190814,805.375,NA,0,12,127,9,15.7690516839981,11.1829978051107,1.68,237.868764086861,"rural",66.5234401034377,0
"AFR::SSD::SS-EC::Juba",1,"admin2",486900.760490186,"SSD","2014-05-12","2014-08-17",2.82832838571254,2122,4,38,14,520,3,24.5051837888784,1.06797943687024,1.83,18366.245988576,"rural",4.35817762507432,1.79076343072573
"AFR::SSD::SS-EE::Magwi",1,"admin2",539782.737550915,"SSD","2016-08-08","2016-10-16",0.0188509892751645,29,3,1,10,9,5,31.0344827586207,0.0166733749968265,1.97,5205.49028367678,"rural",0.0537253194342188,3.44827586206897
"AFR::SSD::SS-NU",1,"admin1",1103478.56624598,"SSD","2017-05-01","2017-07-02",0.218707086897206,560,1,5,9,203,3,36.25,0.183963700074939,2.98,77244.7233872818,"rural",0.507486069172245,0.892857142857143
"AFR::SSD::Southern Liech::Mayendit",1,"admin2",63891.003397533,"SSD","2016-11-28","2017-03-12",1.68444572767838,187,75,2,15,40,10,21.3903743315508,0.639358681074998,2.28,3061.08870174208,"rural",2.92685965246902,1.06951871657754
